X,Y,Year
-119.567300213803,49.1269222948386,2001
-119.572854092591,49.127066145009,2001
-119.565700246565,49.1271980963187,2001
-119.564087174684,49.1272362038776,2001
-119.58396683486,49.1273105568038,2001
-119.568862645988,49.1274296605863,2001
-119.581150200092,49.1274899296149,2001
-119.572842063327,49.1285098457941,2001
-119.581465265454,49.1285514214212,2001
-119.578895527204,49.1289064983042,2001
-119.586278948631,49.1292248972961,2001
-119.583990162228,49.1294463962225,2001
-119.572672520969,49.1299722629106,2001
-119.568421032785,49.130391311371,2001
-119.564554498424,49.1304421388945,2001
-119.56636457162,49.1305292862857,2001
-119.588735745445,49.131073418597,2001
-119.56615627721,49.1320760436026,2001
-119.5659031419,49.1326724863906,2001
-119.581485608819,49.1327481149754,2001
-119.583910894233,49.1332315617683,2001
-119.56555377066,49.1337206333716,2001
-119.583872847253,49.134585249977,2001
-119.580246864795,49.1349179402335,2001
-119.563817531211,49.1351807031167,2001
-119.566687460393,49.1356597593232,2001
-119.579273475426,49.1362823721516,2001
-119.583276679524,49.1363409923443,2001
-119.563477628574,49.1372106216158,2001
-119.565802828899,49.1373696430562,2001
-119.582817497513,49.1374514795677,2001
-119.567994478826,49.1376689695279,2001
-119.578778594786,49.1377105947391,2001
-119.581886217596,49.1389951046873,2001
-119.563016170882,49.1392238056051,2001
-119.578513998389,49.1393147725457,2001
-119.585009074279,49.1394889192643,2001
-119.568648517448,49.1399226582635,2001
-119.568348358079,49.141333543376,2001
-119.57486447815,49.1415046457127,2001
-119.578063274474,49.1431876673399,2001
-119.56295197858,49.1442725516312,2001
-119.578985012083,49.1450850759976,2001
-119.576671318615,49.1457662627241,2001
-119.561970738182,49.1461060931805,2001
-119.578520559145,49.1470824657545,2001
-119.577427461403,49.1485926004622,2001
-119.576343075524,49.1495608389981,2001
-119.57418213739,49.1498122104118,2001
-119.580601478255,49.1503159618641,2001
-119.575934582442,49.1509264790923,2001
-119.57913066722,49.1515281310839,2001
-119.573166680435,49.152035447471,2001
-119.578014678812,49.152479997399,2001
-119.572111150414,49.1536880985521,2001
-119.576107881456,49.1542162967041,2001
-119.54286359999,49.1544742163225,2001
-119.548429672995,49.1554945451389,2001
-119.573995675066,49.1556416317228,2001
-119.569129157875,49.1559709477126,2001
-119.575891142263,49.1564734541012,2001
-119.564612418754,49.1566306496068,2001
-119.568902401738,49.1575795626731,2001
-119.563313323704,49.1576567938389,2001
-119.574735314218,49.1579960258403,2001
-119.573443215263,49.1585002318391,2001
-119.544155822423,49.1586121716105,2001
-119.562672620385,49.1588610125112,2001
-119.56733922472,49.1590841359307,2001
-119.538730615189,49.1593213793026,2001
-119.561292270203,49.1595239429602,2001
-119.556750000071,49.1597361371675,2001
-119.570520526265,49.1602292162712,2001
-119.560439942527,49.160653314793,2001
-119.573967895656,49.1608146200253,2001
-119.565682242798,49.1609280576626,2001
-119.569359343589,49.1612476779655,2001
-119.554749237299,49.1614414996337,2001
-119.560038190962,49.1616516803081,2001
-119.552062628373,49.1618199653402,2001
-119.563874358495,49.1622538606933,2001
-119.554567297214,49.162826783069,2001
-119.559353387283,49.1632907660743,2001
-119.567268035906,49.1635611105734,2001
-119.571160250022,49.1647664686718,2001
-119.53886079384,49.1647869401399,2001
-119.548675063932,49.1650801814564,2001
-119.561071785931,49.1652417136681,2001
-119.570506126713,49.1658181759421,2001
-119.546053717226,49.166502743432,2001
-119.547958619282,49.1666001499044,2001
-119.555558982188,49.1666411776196,2001
-119.557867119241,49.1667569302127,2001
-119.569749316554,49.1667632162496,2001
-119.548889250137,49.167628967288,2001
-119.554258046421,49.1677067518879,2001
-119.550569662317,49.1685256020953,2001
-119.546252924368,49.1694385387077,2001
-119.56571770421,49.1695960892951,2001
-119.568977637347,49.170074343234,2001
-119.54821847215,49.1701722848907,2001
-119.563264398954,49.1704951208589,2001
-119.561451802731,49.1713813203779,2001
-119.558379775099,49.1726820927174,2001
-119.561334714139,49.1733445579116,2001
-119.546835404086,49.1738579661182,2001
-119.557202654265,49.1739713094089,2001
-119.556801909251,49.1745956483084,2001
-119.465308437691,49.0026891378262,2002
-119.469253070831,49.0029345584925,2002
-119.473397655642,49.0034639921356,2002
-119.474181531295,49.0068635196829,2002
-119.467815927279,49.0070620008424,2002
-119.46162505169,49.0113721452708,2002
-119.472294669666,49.0119697062995,2002
-119.47251257493,49.0127707842937,2002
-119.477192584195,49.0162462894193,2002
-119.478609508539,49.0176174490592,2002
-119.472635029073,49.0178526757555,2002
-119.475920366848,49.0179218168415,2002
-119.473137487187,49.0187999655947,2002
-119.473457870087,49.0199177783814,2002
-119.48225844157,49.0328411818657,2002
-119.478204817456,49.0338684265647,2002
-119.483588682368,49.0351322634804,2002
-119.485099861434,49.0366062156412,2002
-119.486687243989,49.0385498443906,2002
-119.488449933469,49.0408939825557,2002
-119.494121116355,49.0432598004909,2002
-119.499474067823,49.0434828259079,2002
-119.502735527464,49.0449114972821,2002
-119.485611475073,49.0449488403613,2002
-119.489696760268,49.0451515006096,2002
-119.491104768944,49.045663151516,2002
-119.49665713361,49.0460070565159,2002
-119.484414435291,49.0469464445287,2002
-119.506571322686,49.0481143508321,2002
-119.492178508348,49.0483244910221,2002
-119.496613587481,49.0490336922644,2002
-119.508437173046,49.0492898765015,2002
-119.500747428305,49.0496589279176,2002
-119.503665381491,49.051071629837,2002
-119.49420537916,49.0515068159454,2002
-119.503985621498,49.0517978223356,2002
-119.509796047654,49.053616179494,2002
-119.506877564835,49.0541202189077,2002
-119.502949828517,49.0557756297316,2002
-119.505514803488,49.0576222102593,2002
-119.510112508209,49.0608102829844,2002
-119.527313752448,49.0690609271459,2002
-119.530017172683,49.072587134058,2002
-119.541858113835,49.0799464280395,2002
-119.545091155254,49.0817521321778,2002
-119.566609862643,49.1005077082579,2002
-119.567651931513,49.1026191762892,2002
-119.566492042162,49.1066151549045,2002
-119.571505816042,49.1071754751143,2002
-119.579062020761,49.1144342414543,2002
-119.575270484361,49.1172237130958,2002
-119.580396103252,49.1173388762857,2002
-119.57529776508,49.1184143608339,2002
-119.561902782879,49.1193217412254,2002
-119.577310045381,49.122464916478,2002
-119.577761280157,49.1232072318278,2002
-119.572854092591,49.127066145009,2002
-119.564087174684,49.1272362038776,2002
-119.581465265454,49.1285514214212,2002
-119.568421032785,49.130391311371,2002
-119.564554498424,49.1304421388945,2002
-119.5659031419,49.1326724863906,2002
-119.583910894233,49.1332315617683,2002
-119.580246864795,49.1349179402335,2002
-119.563817531211,49.1351807031167,2002
-119.566687460393,49.1356597593232,2002
-119.567994478826,49.1376689695279,2002
-119.578778594786,49.1377105947391,2002
-119.578513998389,49.1393147725457,2002
-119.568348358079,49.141333543376,2002
-119.57486447815,49.1415046457127,2002
-119.582580542632,49.1417130357664,2002
-119.582429856182,49.1451867063755,2002
-119.576671318615,49.1457662627241,2002
-119.561970738182,49.1461060931805,2002
-119.577427461403,49.1485926004622,2002
-119.576107881456,49.1542162967041,2002
-119.590457902718,49.1547182499742,2002
-119.548429672995,49.1554945451389,2002
-119.590391116013,49.1565953802935,2002
-119.564612418754,49.1566306496068,2002
-119.574735314218,49.1579960258403,2002
-119.57900989098,49.1586766270706,2002
-119.582578877267,49.1588338721045,2002
-119.586971340002,49.1589249567176,2002
-119.56733922472,49.1590841359307,2002
-119.538730615189,49.1593213793026,2002
-119.586376948465,49.1599831553094,2002
-119.577427731506,49.1603889561165,2002
-119.573967895656,49.1608146200253,2002
-119.565682242798,49.1609280576626,2002
-119.569359343589,49.1612476779655,2002
-119.560038190962,49.1616516803081,2002
-119.585325331028,49.1619004318356,2002
-119.58520915493,49.1629174103548,2002
-119.589759021922,49.1632679275682,2002
-119.567268035906,49.1635611105734,2002
-119.53886079384,49.1647869401399,2002
-119.561071785931,49.1652417136681,2002
-119.570506126713,49.1658181759421,2002
-119.584412821961,49.1659767541317,2002
-119.574039725111,49.1664873068283,2002
-119.590206094173,49.1665189217154,2002
-119.547958619282,49.1666001499044,2002
-119.557867119241,49.1667569302127,2002
-119.58405741114,49.1670661133085,2002
-119.576241688686,49.1673742748701,2002
-119.548889250137,49.167628967288,2002
-119.550569662317,49.1685256020953,2002
-119.582310483567,49.1699350294127,2002
-119.563264398954,49.1704951208589,2002
-119.571673585359,49.1724032712245,2002
-119.574649644338,49.1726472106194,2002
-119.557202654265,49.1739713094089,2002
-119.573912405751,49.1742290737199,2002
-119.471905804295,49.0008225008079,2009
-119.467813114041,49.0009867245373,2009
-119.465308437691,49.0026891378262,2009
-119.469253070831,49.0029345584925,2009
-119.467646865966,49.0035541814464,2009
-119.470300228651,49.0051276747407,2009
-119.464322509599,49.0053175639812,2009
-119.47077762695,49.0066580531355,2009
-119.474181531295,49.0068635196829,2009
-119.467815927279,49.0070620008424,2009
-119.464921272629,49.0071076275528,2009
-119.472053949795,49.0111745149725,2009
-119.46162505169,49.0113721452708,2009
-119.467657382247,49.0124017313773,2009
-119.465845036322,49.012977515017,2009
-119.472718345063,49.0148337374259,2009
-119.477192584195,49.0162462894193,2009
-119.478609508539,49.0176174490592,2009
-119.472635029073,49.0178526757555,2009
-119.475920366848,49.0179218168415,2009
-119.470255715572,49.0181332636837,2009
-119.473137487187,49.0187999655947,2009
-119.470847538118,49.0191540417553,2009
-119.473457870087,49.0199177783814,2009
-119.47870238018,49.0225313705492,2009
-119.476272160233,49.0228981050157,2009
-119.478728447842,49.0235266608079,2009
-119.47860707852,49.0250705027879,2009
-119.477135054742,49.0266572183589,2009
-119.476569932375,49.0305866274792,2009
-119.48225844157,49.0328411818657,2009
-119.478204817456,49.0338684265647,2009
-119.480430500109,49.034061062775,2009
-119.483588682368,49.0351322634804,2009
-119.484925310442,49.0376779796971,2009
-119.486687243989,49.0385498443906,2009
-119.475673187111,49.0390379802928,2009
-119.484111230442,49.0392457447433,2009
-119.479370861007,49.039580133439,2009
-119.48671005628,49.0405433897977,2009
-119.488449933469,49.0408939825557,2009
-119.490103582556,49.0413150560077,2009
-119.496941621611,49.0415722509126,2009
-119.478436710328,49.0420316675711,2009
-119.491173355522,49.042249027538,2009
-119.483333930272,49.0426323007744,2009
-119.481188041813,49.0426897307379,2009
-119.471340205075,49.042748849676,2009
-119.494121116355,49.0432598004909,2009
-119.486297869044,49.0433473820605,2009
-119.499474067823,49.0434828259079,2009
-119.480885387357,49.0446707532455,2009
-119.485611475073,49.0449488403613,2009
-119.489696760268,49.0451515006096,2009
-119.49665713361,49.0460070565159,2009
-119.491778359335,49.0461549372624,2009
-119.500507606213,49.0462270122456,2009
-119.493305731705,49.0468300623862,2009
-119.488702709763,49.0470256514494,2009
-119.499675238728,49.0482989212458,2009
-119.500747428305,49.0496589279176,2009
-119.489790309725,49.0502101427832,2009
-119.502202671092,49.0506102603077,2009
-119.503665381491,49.051071629837,2009
-119.504708109138,49.0525800559817,2009
-119.509796047654,49.053616179494,2009
-119.5045313435,49.0550679838343,2009
-119.508836835024,49.0556374733329,2009
-119.504801006168,49.0564782142763,2009
-119.499827435765,49.0568521475549,2009
-119.511498234191,49.0578256798562,2009
-119.501610837002,49.0580779725066,2009
-119.506544308774,49.0584611897835,2009
-119.508043156864,49.0591372811287,2009
-119.509061673998,49.060012104374,2009
-119.510112508209,49.0608102829844,2009
-119.511485689433,49.0614190700373,2009
-119.512764610798,49.0620909821582,2009
-119.514976486668,49.0622832585,2009
-119.517040894803,49.062637413063,2009
-119.519299325641,49.0629480674264,2009
-119.524130890272,49.0662815331128,2009
-119.525755711397,49.0677851283623,2009
-119.527313752448,49.0690609271459,2009
-119.527326588508,49.0706519892765,2009
-119.471905804295,49.0008225008079,2013
-119.467813114041,49.0009867245373,2013
-119.472700163198,49.0023829639957,2013
-119.465308437691,49.0026891378262,2013
-119.469253070831,49.0029345584925,2013
-119.467646865966,49.0035541814464,2013
-119.470300228651,49.0051276747407,2013
-119.580568493761,49.126713119308,2013
-119.581150200092,49.1274899296149,2013
-119.581465265454,49.1285514214212,2013
-119.578895527204,49.1289064983042,2013
-119.579639042064,49.1319259092601,2013
-119.579273475426,49.1362823721516,2013
-119.578778594786,49.1377105947391,2013
-119.578513998389,49.1393147725457,2013
-119.578254926692,49.1409411376658,2013
-119.57486447815,49.1415046457127,2013
-119.578985012083,49.1450850759976,2013
-119.548429672995,49.1554945451389,2013
-119.544155822423,49.1586121716105,2013
-119.556750000071,49.1597361371675,2013
-119.53886079384,49.1647869401399,2013
-119.472053949795,49.0111745149725,2014
-119.467657382247,49.0124017313773,2014
-119.472718345063,49.0148337374259,2014
-119.477192584195,49.0162462894193,2014
-119.478609508539,49.0176174490592,2014
-119.472635029073,49.0178526757555,2014
-119.475920366848,49.0179218168415,2014
-119.470255715572,49.0181332636837,2014
-119.473137487187,49.0187999655947,2014
-119.473457870087,49.0199177783814,2014
-119.476272160233,49.0228981050157,2014
-119.47860707852,49.0250705027879,2014
-119.477135054742,49.0266572183589,2014
-119.480148566053,49.0300985729911,2014
-119.476569932375,49.0305866274792,2014
-119.48225844157,49.0328411818657,2014
-119.478204817456,49.0338684265647,2014
-119.480430500109,49.034061062775,2014
-119.556801909251,49.1745956483084,2014
-119.48671005628,49.0405433897977,2015
-119.488449933469,49.0408939825557,2015
-119.53881872618,49.0779239589732,2009
-119.541858113835,49.0799464280395,2009
-119.545091155254,49.0817521321778,2009
-119.557322668831,49.0913996323187,2009
-119.560143035532,49.0929815900595,2009
-119.562558905868,49.0948803339095,2009
-119.565458857123,49.0983782306627,2009
-119.571505816042,49.1071754751143,2009
-119.573690431841,49.1092148131514,2009
-119.578409908308,49.1127744346311,2009
-119.579062020761,49.1144342414543,2009
-119.579829695119,49.1160143584389,2009
-119.580396103252,49.1173388762857,2009
-119.586373131922,49.1240913226043,2009
-119.573912405751,49.1742290737199,2009
-119.464322509599,49.0053175639812,2013
-119.47077762695,49.0066580531355,2013
-119.467815927279,49.0070620008424,2013
-119.464921272629,49.0071076275528,2013
-119.46162505169,49.0113721452708,2013
-119.467657382247,49.0124017313773,2013
-119.465845036322,49.012977515017,2013
-119.472718345063,49.0148337374259,2013
-119.477192584195,49.0162462894193,2013
-119.478609508539,49.0176174490592,2013
-119.472635029073,49.0178526757555,2013
-119.475920366848,49.0179218168415,2013
-119.470255715572,49.0181332636837,2013
-119.473137487187,49.0187999655947,2013
-119.473457870087,49.0199177783814,2013
-119.476272160233,49.0228981050157,2013
-119.47860707852,49.0250705027879,2013
-119.477135054742,49.0266572183589,2013
-119.480148566053,49.0300985729911,2013
-119.476569932375,49.0305866274792,2013
-119.48225844157,49.0328411818657,2013
-119.478204817456,49.0338684265647,2013
-119.480430500109,49.034061062775,2013
-119.484925310442,49.0376779796971,2013
-119.475673187111,49.0390379802928,2013
-119.479370861007,49.039580133439,2013
-119.570639900251,49.146762218803,2013
-119.578520559145,49.1470824657545,2013
-119.576343075524,49.1495608389981,2013
-119.57418213739,49.1498122104118,2013
-119.580601478255,49.1503159618641,2013
-119.575934582442,49.1509264790923,2013
-119.583972723043,49.1515104931122,2013
-119.57913066722,49.1515281310839,2013
-119.581614851598,49.1521457137131,2013
-119.578014678812,49.152479997399,2013
-119.572111150414,49.1536880985521,2013
-119.580103166302,49.1537384695137,2013
-119.583557480594,49.1540341862388,2013
-119.576107881456,49.1542162967041,2013
-119.583222332133,49.1553695106791,2013
-119.569129157875,49.1559709477126,2013
-119.575891142263,49.1564734541012,2013
-119.564612418754,49.1566306496068,2013
-119.579555885803,49.1571779917584,2013
-119.573443215263,49.1585002318391,2013
-119.582578877267,49.1588338721045,2013
-119.56733922472,49.1590841359307,2013
-119.561292270203,49.1595239429602,2013
-119.570520526265,49.1602292162712,2013
-119.577427731506,49.1603889561165,2013
-119.573967895656,49.1608146200253,2013
-119.565682242798,49.1609280576626,2013
-119.554749237299,49.1614414996337,2013
-119.560038190962,49.1616516803081,2013
-119.580657504072,49.1616738335649,2013
-119.576373206596,49.1620720304084,2013
-119.563874358495,49.1622538606933,2013
-119.554567297214,49.162826783069,2013
-119.559353387283,49.1632907660743,2013
-119.567268035906,49.1635611105734,2013
-119.57550351961,49.1642040415403,2013
-119.571160250022,49.1647664686718,2013
-119.548675063932,49.1650801814564,2013
-119.570506126713,49.1658181759421,2013
-119.577575178516,49.1660809166391,2013
-119.580435937073,49.1664756352394,2013
-119.546053717226,49.166502743432,2013
-119.547958619282,49.1666001499044,2013
-119.555558982188,49.1666411776196,2013
-119.557867119241,49.1667569302127,2013
-119.569749316554,49.1667632162496,2013
-119.548889250137,49.167628967288,2013
-119.554258046421,49.1677067518879,2013
-119.556721357369,49.1677150918836,2013
-119.550569662317,49.1685256020953,2013
-119.561181023253,49.168615642755,2013
-119.546252924368,49.1694385387077,2013
-119.54821847215,49.1701722848907,2013
-119.563264398954,49.1704951208589,2013
-119.558379775099,49.1726820927174,2013
-119.561334714139,49.1733445579116,2013
-119.546835404086,49.1738579661182,2013
-119.557202654265,49.1739713094089,2013
-119.556801909251,49.1745956483084,2013
-119.562581371675,49.0987208134908,2014
-119.563214892937,49.1027008405567,2014
-119.56544719742,49.1039247092626,2014
-119.566742579419,49.1052301119734,2014
-119.564293350557,49.1057298257226,2014
-119.566492042162,49.1066151549045,2014
-119.566573866485,49.1106803064508,2014
-119.57269319743,49.1122553695997,2014
-119.57375488256,49.1131365812182,2014
-119.574127440052,49.1143076509684,2014
-119.574798700242,49.1163156769117,2014
-119.575270484361,49.1172237130958,2014
-119.508836835024,49.0556374733329,2015
-119.51068171487,49.0570311404508,2015
-119.579273475426,49.1362823721516,2015
-119.57418213739,49.1498122104118,2015
-119.587017961402,49.1519152183346,2015
-119.564612418754,49.1566306496068,2015
-119.547958619282,49.1666001499044,2015
-119.567511229407,49.1744690030324,2015
-119.471905804295,49.0008225008079,1995
-119.465070622935,49.0009443507445,1995
-119.462563741418,49.0025429283822,1995
-119.470494873204,49.0032803368028,1995
-119.473397655642,49.0034639921356,1995
-119.462285719389,49.0054226108558,1995
-119.47077762695,49.0066580531355,1995
-119.474181531295,49.0068635196829,1995
-119.463625386472,49.0117426489258,1995
-119.457965540767,49.0118189809807,1995
-119.467657382247,49.0124017313773,1995
-119.47251257493,49.0127707842937,1995
-119.476243211143,49.0128625744976,1995
-119.472718345063,49.0148337374259,1995
-119.468448129578,49.0159889974506,1995
-119.477192584195,49.0162462894193,1995
-119.475920366848,49.0179218168415,1995
-119.473457870087,49.0199177783814,1995
-119.476272160233,49.0228981050157,1995
-119.47860707852,49.0250705027879,1995
-119.491830491757,49.0272834026755,1995
-119.480148566053,49.0300985729911,1995
-119.476569932375,49.0305866274792,1995
-119.48225844157,49.0328411818657,1995
-119.483588682368,49.0351322634804,1995
-119.477416044241,49.0380441135915,1995
-119.482240893248,49.0407831604474,1995
-119.491173355522,49.042249027538,1995
-119.481188041813,49.0426897307379,1995
-119.499474067823,49.0434828259079,1995
-119.488397338573,49.0441935909995,1995
-119.502735527464,49.0449114972821,1995
-119.491778359335,49.0461549372624,1995
-119.493305731705,49.0468300623862,1995
-119.488702709763,49.0470256514494,1995
-119.496613587481,49.0490336922644,1995
-119.503985621498,49.0517978223356,1995
-119.506877564835,49.0541202189077,1995
-119.5045313435,49.0550679838343,1995
-119.51068171487,49.0570311404508,1995
-119.506544308774,49.0584611897835,1995
-119.519998159309,49.0611195982625,1995
-119.511485689433,49.0614190700373,1995
-119.524130890272,49.0662815331128,1995
-119.527313752448,49.0690609271459,1995
-119.552389885635,49.0875500424374,1995
-119.560143035532,49.0929815900595,1995
-119.559681648581,49.0957430319318,1995
-119.562581371675,49.0987208134908,1995
-119.560519078498,49.1024679512798,1995
-119.570427649836,49.1100997790588,1995
-119.577305864985,49.1115401900932,1995
-119.57269319743,49.1122553695997,1995
-119.57438681377,49.1153888486044,1995
-119.579829695119,49.1160143584389,1995
-119.571253329563,49.1178801938472,1995
-119.561902782879,49.1193217412254,1995
-119.57696295316,49.1213330543364,1995
-119.582484989985,49.1238987078597,1995
-119.586373131922,49.1240913226043,1995
-119.578734913307,49.1245778076893,1995
-119.580568493761,49.126713119308,1995
-119.58396683486,49.1273105568038,1995
-119.568862645988,49.1274296605863,1995
-119.572672520969,49.1299722629106,1995
-119.564554498424,49.1304421388945,1995
-119.588735745445,49.131073418597,1995
-119.583869786682,49.1314209032046,1995
-119.5659031419,49.1326724863906,1995
-119.581485608819,49.1327481149754,1995
-119.583872847253,49.134585249977,1995
-119.583276679524,49.1363409923443,1995
-119.567994478826,49.1376689695279,1995
-119.563016170882,49.1392238056051,1995
-119.585009074279,49.1394889192643,1995
-119.57486447815,49.1415046457127,1995
-119.582580542632,49.1417130357664,1995
-119.566479114445,49.1431210315069,1995
-119.582429856182,49.1451867063755,1995
-119.586889368592,49.1454061093328,1995
-119.576671318615,49.1457662627241,1995
-119.561970738182,49.1461060931805,1995
-119.577427461403,49.1485926004622,1995
-119.580601478255,49.1503159618641,1995
-119.575934582442,49.1509264790923,1995
-119.587017961402,49.1519152183346,1995
-119.581614851598,49.1521457137131,1995
-119.578014678812,49.152479997399,1995
-119.590457902718,49.1547182499742,1995
-119.583222332133,49.1553695106791,1995
-119.548429672995,49.1554945451389,1995
-119.579193395876,49.1563025299518,1995
-119.564612418754,49.1566306496068,1995
-119.574735314218,49.1579960258403,1995
-119.544155822423,49.1586121716105,1995
-119.582578877267,49.1588338721045,1995
-119.586971340002,49.1589249567176,1995
-119.56733922472,49.1590841359307,1995
-119.571906357782,49.1592186911408,1995
-119.561292270203,49.1595239429602,1995
-119.556750000071,49.1597361371675,1995
-119.577427731506,49.1603889561165,1995
-119.569359343589,49.1612476779655,1995
-119.554749237299,49.1614414996337,1995
-119.560038190962,49.1616516803081,1995
-119.579988119601,49.1629393388834,1995
-119.589759021922,49.1632679275682,1995
-119.567268035906,49.1635611105734,1995
-119.579277873866,49.1642481275046,1995
-119.571160250022,49.1647664686718,1995
-119.53886079384,49.1647869401399,1995
-119.584966095361,49.165051559468,1995
-119.548675063932,49.1650801814564,1995
-119.561071785931,49.1652417136681,1995
-119.574039725111,49.1664873068283,1995
-119.547958619282,49.1666001499044,1995
-119.557867119241,49.1667569302127,1995
-119.569749316554,49.1667632162496,1995
-119.58291202965,49.168354167597,1995
-119.550569662317,49.1685256020953,1995
-119.56571770421,49.1695960892951,1995
-119.577388748797,49.170096334261,1995
-119.561451802731,49.1713813203779,1995
-119.571673585359,49.1724032712245,1995
-119.579704346424,49.1730167341469,1995
-119.561334714139,49.1733445579116,1995
-119.573912405751,49.1742290737199,1995
-119.567511229407,49.1744690030324,1995
-119.556801909251,49.1745956483084,1995
-119.563115856702,49.1758692375384,1995
-119.465070622935,49.0009443507445,1996
-119.469253070831,49.0029345584925,1996
-119.470494873204,49.0032803368028,1996
-119.467646865966,49.0035541814464,1996
-119.462648593929,49.0036253161842,1996
-119.470300228651,49.0051276747407,1996
-119.47077762695,49.0066580531355,1996
-119.474181531295,49.0068635196829,1996
-119.464921272629,49.0071076275528,1996
-119.465845036322,49.012977515017,1996
-119.472734500465,49.0135672772371,1996
-119.476645718621,49.0140774904521,1996
-119.468448129578,49.0159889974506,1996
-119.470255715572,49.0181332636837,1996
-119.478687821363,49.0207765966366,1996
-119.491830491757,49.0272834026755,1996
-119.476569932375,49.0305866274792,1996
-119.48225844157,49.0328411818657,1996
-119.483588682368,49.0351322634804,1996
-119.481259903673,49.0369962213413,1996
-119.483268053511,49.0378706677539,1996
-119.486687243989,49.0385498443906,1996
-119.475673187111,49.0390379802928,1996
-119.479370861007,49.039580133439,1996
-119.482240893248,49.0407831604474,1996
-119.488449933469,49.0408939825557,1996
-119.490103582556,49.0413150560077,1996
-119.491173355522,49.042249027538,1996
-119.483333930272,49.0426323007744,1996
-119.481188041813,49.0426897307379,1996
-119.494121116355,49.0432598004909,1996
-119.499474067823,49.0434828259079,1996
-119.488397338573,49.0441935909995,1996
-119.493596228953,49.0445610126289,1996
-119.502735527464,49.0449114972821,1996
-119.485611475073,49.0449488403613,1996
-119.489696760268,49.0451515006096,1996
-119.500507606213,49.0462270122456,1996
-119.492178508348,49.0483244910221,1996
-119.496613587481,49.0490336922644,1996
-119.488719904343,49.0491020856374,1996
-119.508437173046,49.0492898765015,1996
-119.500747428305,49.0496589279176,1996
-119.502202671092,49.0506102603077,1996
-119.503985621498,49.0517978223356,1996
-119.499329076606,49.0518598645362,1996
-119.508643966094,49.0521822411054,1996
-119.509796047654,49.053616179494,1996
-119.506877564835,49.0541202189077,1996
-119.497994008932,49.0541435479297,1996
-119.504801006168,49.0564782142763,1996
-119.51068171487,49.0570311404508,1996
-119.505514803488,49.0576222102593,1996
-119.506544308774,49.0584611897835,1996
-119.509061673998,49.060012104374,1996
-119.519998159309,49.0611195982625,1996
-119.511485689433,49.0614190700373,1996
-119.517040894803,49.062637413063,1996
-119.524616819093,49.0636507768958,1996
-119.525755711397,49.0677851283623,1996
-119.527313752448,49.0690609271459,1996
-119.527326588508,49.0706519892765,1996
-119.541858113835,49.0799464280395,1996
-119.547992462951,49.0833311589793,1996
-119.552389885635,49.0875500424374,1996
-119.555241474391,49.0903663209874,1996
-119.560143035532,49.0929815900595,1996
-119.560167109931,49.0970620673755,1996
-119.56012122771,49.0992692653967,1996
-119.566609862643,49.1005077082579,1996
-119.560519078498,49.1024679512798,1996
-119.56544719742,49.1039247092626,1996
-119.564293350557,49.1057298257226,1996
-119.573690431841,49.1092148131514,1996
-119.570427649836,49.1100997790588,1996
-119.57269319743,49.1122553695997,1996
-119.578409908308,49.1127744346311,1996
-119.57375488256,49.1131365812182,1996
-119.57438681377,49.1153888486044,1996
-119.579829695119,49.1160143584389,1996
-119.575270484361,49.1172237130958,1996
-119.571253329563,49.1178801938472,1996
-119.565006374794,49.1183547325334,1996
-119.583899217875,49.1191390822744,1996
-119.580424282131,49.1191807767684,1996
-119.561902782879,49.1193217412254,1996
-119.566180125521,49.1195535348736,1996
-119.565812967227,49.1211290182582,1996
-119.57696295316,49.1213330543364,1996
-119.577310045381,49.122464916478,1996
-119.563746260991,49.1231365130243,1996
-119.582484989985,49.1238987078597,1996
-119.580568493761,49.126713119308,1996
-119.572854092591,49.127066145009,1996
-119.565700246565,49.1271980963187,1996
-119.568862645988,49.1274296605863,1996
-119.572842063327,49.1285098457941,1996
-119.581465265454,49.1285514214212,1996
-119.568421032785,49.130391311371,1996
-119.588735745445,49.131073418597,1996
-119.5659031419,49.1326724863906,1996
-119.583872847253,49.134585249977,1996
-119.580246864795,49.1349179402335,1996
-119.583276679524,49.1363409923443,1996
-119.565802828899,49.1373696430562,1996
-119.567994478826,49.1376689695279,1996
-119.578778594786,49.1377105947391,1996
-119.581886217596,49.1389951046873,1996
-119.568648517448,49.1399226582635,1996
-119.566702951575,49.1408237864944,1996
-119.57486447815,49.1415046457127,1996
-119.582580542632,49.1417130357664,1996
-119.566479114445,49.1431210315069,1996
-119.583716787334,49.1439482910436,1996
-119.56295197858,49.1442725516312,1996
-119.578985012083,49.1450850759976,1996
-119.586889368592,49.1454061093328,1996
-119.561970738182,49.1461060931805,1996
-119.580601478255,49.1503159618641,1996
-119.573166680435,49.152035447471,1996
-119.581614851598,49.1521457137131,1996
-119.584695546932,49.1528017044957,1996
-119.572111150414,49.1536880985521,1996
-119.583557480594,49.1540341862388,1996
-119.590457902718,49.1547182499742,1996
-119.583222332133,49.1553695106791,1996
-119.548429672995,49.1554945451389,1996
-119.569129157875,49.1559709477126,1996
-119.58679894585,49.1564092084789,1996
-119.564612418754,49.1566306496068,1996
-119.582126238736,49.1569149320827,1996
-119.579555885803,49.1571779917584,1996
-119.568902401738,49.1575795626731,1996
-119.573443215263,49.1585002318391,1996
-119.544155822423,49.1586121716105,1996
-119.562672620385,49.1588610125112,1996
-119.586971340002,49.1589249567176,1996
-119.571906357782,49.1592186911408,1996
